Cust_id,campaign,pdays,previous,poutcome
ABC874,2,-1,0,unknown
ABC875,2,-1,0,unknown
ABC876,2,-1,0,unknown
ABC877,1,-1,0,unknown
ABC878,1,-1,0,unknown
ABC879,1,-1,0,unknown
ABC880,1,-1,0,unknown
ABC881,2,-1,0,unknown
ABC882,1,-1,0,unknown
ABC883,1,-1,0,unknown
ABC884,2,-1,0,unknown
ABC885,1,-1,0,unknown
ABC886,1,-1,0,unknown
ABC887,1,-1,0,unknown
ABC888,2,-1,0,unknown
ABC889,1,-1,0,unknown
ABC890,1,-1,0,unknown
ABC891,1,-1,0,unknown
ABC892,1,-1,0,unknown
ABC893,1,-1,0,unknown
ABC894,1,-1,0,unknown
ABC895,1,-1,0,unknown
ABC896,1,-1,0,unknown
ABC897,1,-1,0,unknown
ABC898,1,-1,0,unknown
ABC899,2,-1,0,unknown
ABC900,1,-1,0,unknown
ABC901,1,-1,0,unknown
ABC902,2,-1,0,unknown
ABC903,2,-1,0,unknown
ABC904,1,-1,0,unknown
ABC905,1,-1,0,unknown
ABC906,1,-1,0,unknown
ABC907,7,-1,0,unknown
ABC908,1,-1,0,unknown
ABC909,5,-1,0,unknown
ABC910,5,-1,0,unknown
ABC911,6,-1,0,unknown
ABC912,2,-1,0,unknown
ABC913,1,-1,0,unknown
ABC914,2,-1,0,unknown
ABC915,1,-1,0,unknown
ABC916,1,-1,0,unknown
ABC917,1,-1,0,unknown
ABC918,1,-1,0,unknown
ABC919,2,-1,0,unknown
ABC920,1,-1,0,unknown
ABC921,2,-1,0,unknown
ABC922,2,-1,0,unknown
ABC923,2,-1,0,unknown
ABC924,2,-1,0,unknown
ABC925,1,-1,0,unknown
ABC926,1,-1,0,unknown
ABC927,1,-1,0,unknown
ABC928,2,-1,0,unknown
ABC929,1,-1,0,unknown
ABC930,1,-1,0,unknown
ABC931,2,-1,0,unknown
ABC932,1,-1,0,unknown
ABC933,1,-1,0,unknown
ABC934,1,-1,0,unknown
ABC935,1,-1,0,unknown
ABC936,1,-1,0,unknown
ABC937,1,-1,0,unknown
ABC938,1,-1,0,unknown
ABC939,3,-1,0,unknown
ABC940,2,-1,0,unknown
ABC941,3,-1,0,unknown
ABC942,1,-1,0,unknown
ABC943,2,-1,0,unknown
ABC944,4,-1,0,unknown
ABC945,3,-1,0,unknown
ABC946,2,-1,0,unknown
ABC947,2,-1,0,unknown
ABC948,3,-1,0,unknown
ABC949,2,-1,0,unknown
ABC950,1,-1,0,unknown
ABC951,2,-1,0,unknown
ABC952,2,-1,0,unknown
ABC953,2,-1,0,unknown
ABC954,1,-1,0,unknown
ABC955,2,-1,0,unknown
ABC956,1,-1,0,unknown
ABC957,2,-1,0,unknown
ABC958,3,-1,0,unknown
ABC959,2,-1,0,unknown
ABC960,1,-1,0,unknown
ABC961,2,-1,0,unknown
ABC962,1,-1,0,unknown
ABC963,1,-1,0,unknown
ABC964,1,-1,0,unknown
ABC965,1,-1,0,unknown
ABC966,5,-1,0,unknown
ABC967,4,-1,0,unknown
ABC968,5,-1,0,unknown
ABC969,2,-1,0,unknown
ABC970,2,-1,0,unknown
ABC971,1,-1,0,unknown
ABC972,1,-1,0,unknown
ABC973,1,-1,0,unknown
ABC974,1,-1,0,unknown
ABC975,2,-1,0,unknown
ABC976,2,-1,0,unknown
ABC977,2,-1,0,unknown
ABC978,2,-1,0,unknown
ABC979,2,-1,0,unknown
ABC980,2,-1,0,unknown
ABC981,2,-1,0,unknown
ABC982,2,-1,0,unknown
ABC983,3,-1,0,unknown
ABC984,4,-1,0,unknown
ABC985,2,-1,0,unknown
ABC986,1,-1,0,unknown
ABC987,2,-1,0,unknown
ABC988,1,-1,0,unknown
ABC989,1,-1,0,unknown
ABC990,2,-1,0,unknown
ABC991,1,-1,0,unknown
ABC992,1,-1,0,unknown
ABC993,1,-1,0,unknown
ABC994,1,-1,0,unknown
ABC995,1,-1,0,unknown
ABC996,1,-1,0,unknown
ABC997,1,-1,0,unknown
ABC998,1,-1,0,unknown
ABC999,1,-1,0,unknown
ABC1000,2,-1,0,unknown
ABC1001,1,-1,0,unknown
ABC1002,1,-1,0,unknown
ABC1003,2,-1,0,unknown
ABC1004,2,-1,0,unknown
ABC1005,1,-1,0,unknown
ABC1006,2,-1,0,unknown
ABC1007,1,-1,0,unknown
ABC1008,2,-1,0,unknown
ABC1009,1,-1,0,unknown
ABC1010,1,-1,0,unknown
ABC1011,1,-1,0,unknown
ABC1012,1,-1,0,unknown
ABC1013,1,-1,0,unknown
ABC1014,1,-1,0,unknown
ABC1015,3,-1,0,unknown
ABC1016,1,-1,0,unknown
ABC1017,1,-1,0,unknown
ABC1018,1,-1,0,unknown
ABC1019,2,-1,0,unknown
ABC1020,3,-1,0,unknown
ABC1021,2,-1,0,unknown
ABC1022,5,-1,0,unknown
ABC1023,1,-1,0,unknown
ABC1024,5,-1,0,unknown
ABC1025,1,-1,0,unknown
ABC1026,1,-1,0,unknown
ABC1027,1,-1,0,unknown
ABC1028,2,-1,0,unknown
ABC1029,2,-1,0,unknown
ABC1030,1,-1,0,unknown
ABC1031,3,-1,0,unknown
ABC1032,3,-1,0,unknown
ABC1033,3,-1,0,unknown
ABC1034,1,-1,0,unknown
ABC1035,4,-1,0,unknown
ABC1036,3,-1,0,unknown
ABC1037,2,-1,0,unknown
ABC1038,2,-1,0,unknown
ABC1039,2,-1,0,unknown
ABC1040,2,-1,0,unknown
ABC1041,2,-1,0,unknown
ABC1042,1,-1,0,unknown
ABC1043,1,-1,0,unknown
ABC1044,1,-1,0,unknown
ABC1045,2,-1,0,unknown
ABC1046,2,-1,0,unknown
ABC1047,6,-1,0,unknown
ABC1048,5,-1,0,unknown
ABC1049,2,-1,0,unknown
ABC1050,2,-1,0,unknown
ABC1051,2,-1,0,unknown
ABC1052,2,-1,0,unknown
ABC1053,2,-1,0,unknown
ABC1054,6,-1,0,unknown
ABC1055,3,-1,0,unknown
ABC1056,6,-1,0,unknown
ABC1057,2,-1,0,unknown
ABC1058,3,-1,0,unknown
ABC1059,2,-1,0,unknown
ABC1060,2,-1,0,unknown
ABC1061,2,-1,0,unknown
ABC1062,3,-1,0,unknown
ABC1063,2,-1,0,unknown
ABC1064,3,-1,0,unknown
ABC1065,2,-1,0,unknown
ABC1066,3,-1,0,unknown
ABC1067,3,-1,0,unknown
ABC1068,4,-1,0,unknown
ABC1069,3,-1,0,unknown
ABC1070,2,-1,0,unknown
ABC1071,4,-1,0,unknown
ABC1072,3,-1,0,unknown
ABC1073,2,-1,0,unknown
ABC1074,2,-1,0,unknown
ABC1075,2,-1,0,unknown
ABC1076,2,-1,0,unknown
ABC1077,4,-1,0,unknown
ABC1078,4,-1,0,unknown
ABC1079,3,-1,0,unknown
ABC1080,2,-1,0,unknown
ABC1081,4,-1,0,unknown
ABC1082,3,-1,0,unknown
ABC1083,4,-1,0,unknown
ABC1084,2,-1,0,unknown
ABC1085,2,-1,0,unknown
ABC1086,1,-1,0,unknown
ABC1087,1,-1,0,unknown
ABC1088,2,-1,0,unknown
ABC1089,3,-1,0,unknown
ABC1090,2,-1,0,unknown
ABC1091,5,-1,0,unknown
ABC1092,3,-1,0,unknown
ABC1093,3,-1,0,unknown
ABC1094,2,-1,0,unknown
ABC1095,2,-1,0,unknown
ABC1096,4,-1,0,unknown
ABC1097,3,-1,0,unknown
ABC1098,3,-1,0,unknown
ABC1099,2,-1,0,unknown
ABC1100,3,-1,0,unknown
ABC1101,2,-1,0,unknown
ABC1102,3,-1,0,unknown
ABC1103,4,-1,0,unknown
ABC1104,8,-1,0,unknown
ABC1105,2,-1,0,unknown
ABC1106,7,-1,0,unknown
ABC1107,6,-1,0,unknown
ABC1108,2,-1,0,unknown
ABC1109,3,-1,0,unknown
ABC1110,5,-1,0,unknown
ABC1111,3,-1,0,unknown
ABC1112,1,-1,0,unknown
ABC1113,1,-1,0,unknown
ABC1114,3,-1,0,unknown
ABC1115,1,-1,0,unknown
ABC1116,3,-1,0,unknown
ABC1117,2,-1,0,unknown
ABC1118,1,-1,0,unknown
ABC1119,3,-1,0,unknown
ABC1120,1,-1,0,unknown
ABC1121,1,-1,0,unknown
ABC1122,1,-1,0,unknown
ABC1123,1,-1,0,unknown
ABC1124,2,-1,0,unknown
ABC1125,4,-1,0,unknown
ABC1126,4,-1,0,unknown
ABC1127,2,-1,0,unknown
ABC1128,3,-1,0,unknown
ABC1129,3,-1,0,unknown
ABC1130,2,-1,0,unknown
ABC1131,4,-1,0,unknown
ABC1132,2,-1,0,unknown
ABC1133,2,-1,0,unknown
ABC1134,1,-1,0,unknown
ABC1135,2,-1,0,unknown
ABC1136,5,-1,0,unknown
ABC1137,2,-1,0,unknown
ABC1138,3,-1,0,unknown
ABC1139,3,-1,0,unknown
ABC1140,2,-1,0,unknown
ABC1141,2,-1,0,unknown
ABC1142,3,-1,0,unknown
ABC1143,2,-1,0,unknown
ABC1144,2,-1,0,unknown
ABC1145,2,-1,0,unknown
ABC1146,2,-1,0,unknown
ABC1147,5,-1,0,unknown
ABC1148,2,-1,0,unknown
ABC1149,4,-1,0,unknown
ABC1150,2,-1,0,unknown
ABC1151,3,-1,0,unknown
ABC1152,4,-1,0,unknown
ABC1153,3,-1,0,unknown
ABC1154,3,-1,0,unknown
ABC1155,2,-1,0,unknown
ABC1156,4,-1,0,unknown
ABC1157,3,-1,0,unknown
ABC1158,3,-1,0,unknown
ABC1159,6,-1,0,unknown
ABC1160,2,-1,0,unknown
ABC1161,2,-1,0,unknown
ABC1162,2,-1,0,unknown
ABC1163,2,-1,0,unknown
ABC1164,3,-1,0,unknown
ABC1165,2,-1,0,unknown
ABC1166,2,-1,0,unknown
ABC1167,1,-1,0,unknown
ABC1168,5,-1,0,unknown
ABC1169,3,-1,0,unknown
ABC1170,3,-1,0,unknown
ABC1171,1,-1,0,unknown
ABC1172,1,-1,0,unknown
ABC1173,2,-1,0,unknown
ABC1174,1,-1,0,unknown
ABC1175,1,-1,0,unknown
ABC1176,1,-1,0,unknown
ABC1177,1,-1,0,unknown
ABC1178,1,-1,0,unknown
ABC1179,1,-1,0,unknown
ABC1180,1,-1,0,unknown
ABC1181,1,-1,0,unknown
ABC1182,4,-1,0,unknown
ABC1183,1,-1,0,unknown
ABC1184,1,-1,0,unknown
ABC1185,1,-1,0,unknown
ABC1186,1,-1,0,unknown
ABC1187,3,-1,0,unknown
ABC1188,1,-1,0,unknown
ABC1189,2,-1,0,unknown
ABC1190,1,-1,0,unknown
ABC1191,1,-1,0,unknown
ABC1192,2,-1,0,unknown
ABC1193,1,-1,0,unknown
ABC1194,1,-1,0,unknown
ABC1195,1,-1,0,unknown
ABC1196,1,-1,0,unknown
ABC1197,1,-1,0,unknown
ABC1198,1,-1,0,unknown
ABC1199,1,-1,0,unknown
ABC1200,1,-1,0,unknown
ABC1201,3,-1,0,unknown
ABC1202,1,-1,0,unknown
ABC1203,4,-1,0,unknown
ABC1204,1,-1,0,unknown
ABC1205,1,-1,0,unknown
ABC1206,1,-1,0,unknown
ABC1207,2,-1,0,unknown
ABC1208,1,-1,0,unknown
ABC1209,1,-1,0,unknown
ABC1210,3,-1,0,unknown
ABC1211,1,-1,0,unknown
ABC1212,1,-1,0,unknown
ABC1213,1,-1,0,unknown
ABC1214,1,-1,0,unknown
ABC1215,1,-1,0,unknown
ABC1216,1,-1,0,unknown
ABC1217,1,-1,0,unknown
ABC1218,1,-1,0,unknown
ABC1219,2,-1,0,unknown
ABC1220,1,-1,0,unknown
ABC1221,1,-1,0,unknown
ABC1222,1,-1,0,unknown
ABC1223,3,-1,0,unknown
ABC1224,1,-1,0,unknown
ABC1225,1,-1,0,unknown
ABC1226,1,-1,0,unknown
ABC1227,1,-1,0,unknown
ABC1228,2,-1,0,unknown
ABC1229,2,-1,0,unknown
ABC1230,1,-1,0,unknown
ABC1231,1,-1,0,unknown
ABC1232,2,-1,0,unknown
ABC1233,2,-1,0,unknown
ABC1234,1,-1,0,unknown
ABC1235,1,-1,0,unknown
ABC1236,1,-1,0,unknown
ABC1237,3,-1,0,unknown
ABC1238,1,-1,0,unknown
ABC1239,1,-1,0,unknown
ABC1240,1,-1,0,unknown
ABC1241,1,-1,0,unknown
ABC1242,1,-1,0,unknown
ABC1243,1,-1,0,unknown
ABC1244,1,-1,0,unknown
ABC1245,1,-1,0,unknown
ABC1246,1,-1,0,unknown
ABC1247,1,-1,0,unknown
ABC1248,1,-1,0,unknown
ABC1249,1,-1,0,unknown
ABC1250,1,-1,0,unknown
ABC1251,1,-1,0,unknown
ABC1252,2,-1,0,unknown
ABC1253,1,-1,0,unknown
ABC1254,2,-1,0,unknown
ABC1255,1,-1,0,unknown
ABC1256,1,-1,0,unknown
ABC1257,1,-1,0,unknown
ABC1258,1,-1,0,unknown
ABC1259,1,-1,0,unknown
ABC1260,1,-1,0,unknown
ABC1261,1,-1,0,unknown
ABC1262,1,-1,0,unknown
ABC1263,1,-1,0,unknown
ABC1264,1,-1,0,unknown
ABC1265,3,-1,0,unknown
ABC1266,1,-1,0,unknown
ABC1267,1,-1,0,unknown
ABC1268,1,-1,0,unknown
ABC1269,1,-1,0,unknown
ABC1270,2,-1,0,unknown
ABC1271,1,-1,0,unknown
ABC1272,1,-1,0,unknown
ABC1273,1,-1,0,unknown
ABC1274,2,-1,0,unknown
ABC1275,1,-1,0,unknown
ABC1276,1,-1,0,unknown
ABC1277,1,-1,0,unknown
ABC1278,1,-1,0,unknown
ABC1279,1,-1,0,unknown
ABC1280,1,-1,0,unknown
ABC1281,4,-1,0,unknown
ABC1282,1,-1,0,unknown
ABC1283,1,-1,0,unknown
ABC1284,1,-1,0,unknown
ABC1285,1,-1,0,unknown
ABC1286,2,-1,0,unknown
ABC1287,2,-1,0,unknown
ABC1288,1,-1,0,unknown
ABC1289,2,-1,0,unknown
ABC1290,1,-1,0,unknown
ABC1291,1,-1,0,unknown
ABC1292,1,-1,0,unknown
ABC1293,2,-1,0,unknown
ABC1294,1,-1,0,unknown
ABC1295,1,-1,0,unknown
ABC1296,1,-1,0,unknown
ABC1297,1,-1,0,unknown
ABC1298,1,-1,0,unknown
ABC1299,1,-1,0,unknown
ABC1300,1,-1,0,unknown
ABC1301,1,-1,0,unknown
ABC1302,1,-1,0,unknown
ABC1303,1,-1,0,unknown
ABC1304,1,-1,0,unknown
ABC1305,1,-1,0,unknown
ABC1306,1,-1,0,unknown
ABC1307,4,-1,0,unknown
ABC1308,1,-1,0,unknown
ABC1309,1,-1,0,unknown
ABC1310,1,-1,0,unknown
ABC1311,1,-1,0,unknown
ABC1312,2,-1,0,unknown
ABC1313,1,-1,0,unknown
ABC1314,3,-1,0,unknown
ABC1315,1,-1,0,unknown
ABC1316,3,-1,0,unknown
ABC1317,1,-1,0,unknown
ABC1318,2,-1,0,unknown
ABC1319,2,-1,0,unknown
ABC1320,2,-1,0,unknown
ABC1321,1,-1,0,unknown
ABC1322,2,-1,0,unknown
ABC1323,1,-1,0,unknown
ABC1324,1,-1,0,unknown
ABC1325,1,-1,0,unknown
ABC1326,1,-1,0,unknown
ABC1327,1,-1,0,unknown
ABC1328,1,-1,0,unknown
ABC1329,1,-1,0,unknown
ABC1330,2,-1,0,unknown
ABC1331,1,-1,0,unknown
ABC1332,1,-1,0,unknown
ABC1333,1,-1,0,unknown
ABC1334,1,-1,0,unknown
ABC1335,1,-1,0,unknown
ABC1336,1,-1,0,unknown
ABC1337,4,-1,0,unknown
ABC1338,1,-1,0,unknown
ABC1339,1,-1,0,unknown
ABC1340,1,-1,0,unknown
ABC1341,1,-1,0,unknown
ABC1342,1,-1,0,unknown
ABC1343,1,-1,0,unknown
ABC1344,1,-1,0,unknown
ABC1345,1,-1,0,unknown
ABC1346,2,-1,0,unknown
ABC1347,1,-1,0,unknown
ABC1348,2,-1,0,unknown
ABC1349,4,-1,0,unknown
ABC1350,2,-1,0,unknown
ABC1351,3,-1,0,unknown
ABC1352,3,-1,0,unknown
ABC1353,2,-1,0,unknown
ABC1354,1,-1,0,unknown
ABC1355,1,-1,0,unknown
ABC1356,1,-1,0,unknown
ABC1357,2,-1,0,unknown
ABC1358,1,-1,0,unknown
ABC1359,1,-1,0,unknown
ABC1360,1,-1,0,unknown
ABC1361,3,-1,0,unknown
ABC1362,1,-1,0,unknown
ABC1363,1,-1,0,unknown
ABC1364,1,-1,0,unknown
ABC1365,2,-1,0,unknown
ABC1366,1,-1,0,unknown
ABC1367,1,-1,0,unknown
ABC1368,3,-1,0,unknown
ABC1369,1,-1,0,unknown
ABC1370,1,-1,0,unknown
ABC1371,2,-1,0,unknown
ABC1372,1,-1,0,unknown
ABC1373,1,-1,0,unknown
ABC1374,1,-1,0,unknown
ABC1375,1,-1,0,unknown
ABC1376,1,-1,0,unknown
ABC1377,1,-1,0,unknown
ABC1378,1,-1,0,unknown
ABC1379,1,-1,0,unknown
ABC1380,1,-1,0,unknown
ABC1381,1,-1,0,unknown
ABC1382,3,-1,0,unknown
ABC1383,1,-1,0,unknown
ABC1384,1,-1,0,unknown
ABC1385,1,-1,0,unknown
ABC1386,1,-1,0,unknown
ABC1387,8,-1,0,unknown
ABC1388,2,-1,0,unknown
ABC1389,4,-1,0,unknown
ABC1390,5,-1,0,unknown
ABC1391,3,-1,0,unknown
ABC1392,2,-1,0,unknown
ABC1393,2,-1,0,unknown
ABC1394,2,-1,0,unknown
ABC1395,2,-1,0,unknown
ABC1396,2,-1,0,unknown
ABC1397,2,-1,0,unknown
ABC1398,3,-1,0,unknown
ABC1399,2,-1,0,unknown
ABC1400,3,-1,0,unknown
ABC1401,3,-1,0,unknown
ABC1402,2,-1,0,unknown
ABC1403,2,-1,0,unknown
ABC1404,4,-1,0,unknown
ABC1405,2,-1,0,unknown
ABC1406,2,-1,0,unknown
ABC1407,2,-1,0,unknown
ABC1408,1,-1,0,unknown
ABC1409,2,-1,0,unknown
ABC1410,1,-1,0,unknown
ABC1411,1,-1,0,unknown
ABC1412,1,-1,0,unknown
ABC1413,1,-1,0,unknown
ABC1414,1,-1,0,unknown
ABC1415,1,-1,0,unknown
ABC1416,1,-1,0,unknown
ABC1417,2,-1,0,unknown
ABC1418,1,-1,0,unknown
ABC1419,1,-1,0,unknown
ABC1420,1,-1,0,unknown
ABC1421,2,-1,0,unknown
ABC1422,2,-1,0,unknown
ABC1423,1,-1,0,unknown
ABC1424,2,-1,0,unknown
ABC1425,2,-1,0,unknown
ABC1426,2,-1,0,unknown
ABC1427,2,-1,0,unknown
ABC1428,1,-1,0,unknown
ABC1429,2,-1,0,unknown
ABC1430,2,-1,0,unknown
ABC1431,2,-1,0,unknown
ABC1432,2,-1,0,unknown
ABC1433,2,-1,0,unknown
ABC1434,5,-1,0,unknown
ABC1435,3,-1,0,unknown
ABC1436,1,-1,0,unknown
ABC1437,1,-1,0,unknown
ABC1438,1,-1,0,unknown
ABC1439,1,-1,0,unknown
ABC1440,2,-1,0,unknown
ABC1441,2,-1,0,unknown
ABC1442,6,-1,0,unknown
ABC1443,1,-1,0,unknown
ABC1444,1,-1,0,unknown
ABC1445,4,-1,0,unknown
ABC1446,2,-1,0,unknown
ABC1447,7,-1,0,unknown
ABC1448,2,-1,0,unknown
ABC1449,3,-1,0,unknown
ABC1450,2,-1,0,unknown
ABC1451,2,-1,0,unknown
ABC1452,3,-1,0,unknown
ABC1453,2,-1,0,unknown
ABC1454,3,-1,0,unknown
ABC1455,2,-1,0,unknown
ABC1456,2,-1,0,unknown
ABC1457,5,-1,0,unknown
ABC1458,3,-1,0,unknown
ABC1459,1,-1,0,unknown
ABC1460,1,-1,0,unknown
ABC1461,2,-1,0,unknown
ABC1462,2,-1,0,unknown
ABC1463,2,-1,0,unknown
ABC1464,2,-1,0,unknown
ABC1465,2,-1,0,unknown
ABC1466,2,-1,0,unknown
ABC1467,1,-1,0,unknown
ABC1468,1,-1,0,unknown
ABC1469,2,-1,0,unknown
ABC1470,7,-1,0,unknown
ABC1471,1,-1,0,unknown
ABC1472,5,-1,0,unknown
ABC1473,1,-1,0,unknown
ABC1474,3,-1,0,unknown
ABC1475,3,-1,0,unknown
ABC1476,1,-1,0,unknown
ABC1477,2,-1,0,unknown
ABC1478,2,-1,0,unknown
ABC1479,4,-1,0,unknown
ABC1480,2,-1,0,unknown
ABC1481,1,-1,0,unknown
ABC1482,2,-1,0,unknown
ABC1483,2,-1,0,unknown
ABC1484,9,-1,0,unknown
ABC1485,1,-1,0,unknown
ABC1486,3,-1,0,unknown
ABC1487,2,-1,0,unknown
ABC1488,2,-1,0,unknown
ABC1489,2,-1,0,unknown
ABC1490,2,-1,0,unknown
ABC1491,2,-1,0,unknown
ABC1492,2,-1,0,unknown
ABC1493,2,-1,0,unknown
ABC1494,5,-1,0,unknown
ABC1495,3,-1,0,unknown
ABC1496,6,-1,0,unknown
ABC1497,2,-1,0,unknown
ABC1498,2,-1,0,unknown
ABC1499,2,-1,0,unknown
ABC1500,2,-1,0,unknown
ABC1501,2,-1,0,unknown
ABC1502,2,-1,0,unknown
ABC1503,9,-1,0,unknown
ABC1504,2,-1,0,unknown
ABC1505,2,-1,0,unknown
ABC1506,4,-1,0,unknown
ABC1507,2,-1,0,unknown
ABC1508,2,-1,0,unknown
ABC1509,3,-1,0,unknown
ABC1510,2,-1,0,unknown
ABC1511,3,-1,0,unknown
ABC1512,2,-1,0,unknown
ABC1513,4,-1,0,unknown
ABC1514,1,-1,0,unknown
ABC1515,2,-1,0,unknown
ABC1516,2,-1,0,unknown
ABC1517,3,-1,0,unknown
ABC1518,2,-1,0,unknown
ABC1519,2,-1,0,unknown
ABC1520,2,-1,0,unknown
ABC1521,2,-1,0,unknown
ABC1522,5,-1,0,unknown
ABC1523,2,-1,0,unknown
ABC1524,2,-1,0,unknown
ABC1525,3,-1,0,unknown
ABC1526,3,-1,0,unknown
ABC1527,2,-1,0,unknown
ABC1528,2,-1,0,unknown
ABC1529,3,-1,0,unknown
ABC1530,2,-1,0,unknown
ABC1531,2,-1,0,unknown
ABC1532,2,-1,0,unknown
ABC1533,2,-1,0,unknown
ABC1534,2,-1,0,unknown
ABC1535,3,-1,0,unknown
ABC1536,3,-1,0,unknown
ABC1537,2,-1,0,unknown
ABC1538,3,-1,0,unknown
ABC1539,2,-1,0,unknown
ABC1540,3,-1,0,unknown
ABC1541,4,-1,0,unknown
ABC1542,4,-1,0,unknown
ABC1543,2,-1,0,unknown
ABC1544,2,-1,0,unknown
ABC1545,4,-1,0,unknown
ABC1546,3,-1,0,unknown
ABC1547,2,-1,0,unknown
ABC1548,8,-1,0,unknown
ABC1549,2,-1,0,unknown
ABC1550,2,-1,0,unknown
ABC1551,4,-1,0,unknown
ABC1552,8,-1,0,unknown
ABC1553,2,-1,0,unknown
ABC1554,3,-1,0,unknown
ABC1555,3,-1,0,unknown
ABC1556,2,-1,0,unknown
ABC1557,5,-1,0,unknown
ABC1558,4,-1,0,unknown
ABC1559,4,-1,0,unknown
ABC1560,3,-1,0,unknown
ABC1561,2,-1,0,unknown
ABC1562,3,-1,0,unknown
ABC1563,5,-1,0,unknown
ABC1564,2,-1,0,unknown
ABC1565,2,-1,0,unknown
ABC1566,3,-1,0,unknown
ABC1567,2,-1,0,unknown
ABC1568,3,-1,0,unknown
ABC1569,3,-1,0,unknown
ABC1570,3,-1,0,unknown
ABC1571,4,-1,0,unknown
ABC1572,2,-1,0,unknown
ABC1573,3,-1,0,unknown
ABC1574,2,-1,0,unknown
ABC1575,3,-1,0,unknown
ABC1576,3,-1,0,unknown
ABC1577,4,-1,0,unknown
ABC1578,3,-1,0,unknown
ABC1579,5,-1,0,unknown
ABC1580,7,-1,0,unknown
ABC1581,3,-1,0,unknown
ABC1582,2,-1,0,unknown
ABC1583,4,-1,0,unknown
ABC1584,2,-1,0,unknown
ABC1585,4,-1,0,unknown
ABC1586,2,-1,0,unknown
ABC1587,3,-1,0,unknown
ABC1588,3,-1,0,unknown
ABC1589,2,-1,0,unknown
ABC1590,3,-1,0,unknown
ABC1591,1,-1,0,unknown
ABC1592,1,-1,0,unknown
ABC1593,5,-1,0,unknown
ABC1594,3,-1,0,unknown
ABC1595,4,-1,0,unknown
ABC1596,4,-1,0,unknown
ABC1597,2,-1,0,unknown
ABC1598,2,-1,0,unknown
ABC1599,3,-1,0,unknown
ABC1600,4,-1,0,unknown
ABC1601,2,-1,0,unknown
ABC1602,2,-1,0,unknown
ABC1603,2,-1,0,unknown
ABC1604,1,-1,0,unknown
ABC1605,5,-1,0,unknown
ABC1606,1,-1,0,unknown
ABC1607,3,-1,0,unknown
ABC1608,4,-1,0,unknown
ABC1609,3,-1,0,unknown
ABC1610,5,-1,0,unknown
ABC1611,2,-1,0,unknown
ABC1612,2,-1,0,unknown
ABC1613,3,-1,0,unknown
ABC1614,4,-1,0,unknown
ABC1615,2,-1,0,unknown
ABC1616,2,-1,0,unknown
ABC1617,2,-1,0,unknown
ABC1618,4,-1,0,unknown
ABC1619,5,-1,0,unknown
ABC1620,2,-1,0,unknown
ABC1621,5,-1,0,unknown
ABC1622,2,-1,0,unknown
ABC1623,2,-1,0,unknown
ABC1624,1,-1,0,unknown
ABC1625,1,-1,0,unknown
ABC1626,1,-1,0,unknown
ABC1627,9,-1,0,unknown
ABC1628,1,-1,0,unknown
ABC1629,1,-1,0,unknown
ABC1630,1,-1,0,unknown
ABC1631,3,-1,0,unknown
ABC1632,1,-1,0,unknown
ABC1633,1,-1,0,unknown
ABC1634,4,-1,0,unknown
ABC1635,1,-1,0,unknown
ABC1636,1,-1,0,unknown
ABC1637,1,-1,0,unknown
ABC1638,1,-1,0,unknown
ABC1639,1,-1,0,unknown
ABC1640,1,-1,0,unknown
ABC1641,1,-1,0,unknown
ABC1642,2,-1,0,unknown
ABC1643,1,-1,0,unknown
ABC1644,1,-1,0,unknown
ABC1645,1,-1,0,unknown
ABC1646,1,-1,0,unknown
ABC1647,4,-1,0,unknown
ABC1648,3,-1,0,unknown
ABC1649,1,-1,0,unknown
ABC1650,1,-1,0,unknown
ABC1651,2,-1,0,unknown
ABC1652,1,-1,0,unknown
ABC1653,1,-1,0,unknown
ABC1654,1,-1,0,unknown
ABC1655,1,-1,0,unknown
ABC1656,1,-1,0,unknown
ABC1657,1,-1,0,unknown
ABC1658,1,-1,0,unknown
ABC1659,2,-1,0,unknown
ABC1660,1,-1,0,unknown
ABC1661,1,-1,0,unknown
ABC1662,1,-1,0,unknown
ABC1663,2,-1,0,unknown
ABC1664,2,-1,0,unknown
ABC1665,3,-1,0,unknown
ABC1666,1,-1,0,unknown
ABC1667,1,-1,0,unknown
ABC1668,2,-1,0,unknown
ABC1669,2,-1,0,unknown
ABC1670,1,-1,0,unknown
ABC1671,1,-1,0,unknown
ABC1672,1,-1,0,unknown
ABC1673,1,-1,0,unknown
ABC1674,3,-1,0,unknown
ABC1675,3,-1,0,unknown
ABC1676,1,-1,0,unknown
ABC1677,1,-1,0,unknown
ABC1678,1,-1,0,unknown
ABC1679,2,-1,0,unknown
ABC1680,2,-1,0,unknown
ABC1681,1,-1,0,unknown
ABC1682,2,-1,0,unknown
ABC1683,1,-1,0,unknown
ABC1684,1,-1,0,unknown
ABC1685,1,-1,0,unknown
ABC1686,1,-1,0,unknown
ABC1687,1,-1,0,unknown
ABC1688,1,-1,0,unknown
ABC1689,1,-1,0,unknown
ABC1690,2,-1,0,unknown
ABC1691,1,-1,0,unknown
ABC1692,1,-1,0,unknown
ABC1693,3,-1,0,unknown
ABC1694,1,-1,0,unknown
ABC1695,1,-1,0,unknown
ABC1696,1,-1,0,unknown
ABC1697,1,-1,0,unknown
ABC1698,1,-1,0,unknown
ABC1699,1,-1,0,unknown
ABC1700,1,-1,0,unknown
ABC1701,1,-1,0,unknown
ABC1702,1,-1,0,unknown
