Cust_id,contact,day,month,year,duration
ABC13476,broker,9,jul,2008,189
ABC13477,broker,9,jul,2008,124
ABC13478,broker,9,jul,2008,321
ABC13479,broker,9,jul,2008,102
ABC13480,broker,9,jul,2008,482
ABC13481,broker,9,jul,2008,727
ABC13482,broker,9,jul,2008,147
ABC13483,broker,9,jul,2008,127
ABC13484,broker,9,jul,2008,36
ABC13485,broker,9,jul,2008,73
ABC13486,broker,9,jul,2008,189
ABC13487,broker,9,jul,2008,127
ABC13490,broker,9,jul,2008,290
ABC13491,broker,9,jul,2008,112
ABC13492,broker,9,jul,2008,389
ABC13493,broker,9,jul,2008,310
ABC13494,broker,9,jul,2008,294
ABC13495,broker,9,jul,2008,611
ABC13496,broker,9,jul,2008,62
ABC13497,broker,9,jul,2008,259
ABC13498,broker,9,jul,2008,160
ABC13499,broker,9,jul,2008,177
ABC13500,broker,9,jul,2008,156
ABC13501,broker,9,jul,2008,275
ABC13502,broker,9,jul,2008,427
ABC13503,broker,9,jul,2008,143
ABC13504,broker,9,jul,2008,92
ABC13505,broker,9,jul,2008,175
ABC13506,broker,9,jul,2008,148
ABC13507,broker,9,jul,2008,366
ABC13508,broker,9,jul,2008,138
ABC13509,broker,9,jul,2008,121
ABC13510,broker,9,jul,2008,337
ABC13511,broker,9,jul,2008,236
ABC13514,broker,9,jul,2008,90
ABC13515,broker,9,jul,2008,426
ABC13516,broker,9,jul,2008,127
ABC13517,broker,9,jul,2008,180
ABC13518,broker,9,jul,2008,98
ABC13519,broker,9,jul,2008,111
ABC13520,broker,9,jul,2008,90
ABC13521,broker,9,jul,2008,72
ABC13522,broker,9,jul,2008,113
ABC13524,broker,9,jul,2008,1121
ABC13525,broker,9,jul,2008,236
ABC13526,broker,9,jul,2008,81
ABC13527,broker,9,jul,2008,628
ABC13528,broker,9,jul,2008,118
ABC13529,broker,9,jul,2008,119
ABC13530,broker,9,jul,2008,171
ABC13531,broker,9,jul,2008,71
ABC13532,broker,9,jul,2008,1156
ABC13533,broker,9,jul,2008,668
ABC13534,broker,9,jul,2008,134
ABC13535,broker,9,jul,2008,128
ABC13536,broker,9,jul,2008,171
ABC13537,broker,9,jul,2008,76
ABC13538,broker,9,jul,2008,89
ABC13539,broker,9,jul,2008,277
ABC13540,broker,9,jul,2008,78
ABC13541,broker,9,jul,2008,188
ABC13542,broker,9,jul,2008,869
ABC13543,broker,9,jul,2008,197
ABC13544,broker,9,jul,2008,125
ABC13545,broker,9,jul,2008,98
ABC13546,broker,9,jul,2008,556
ABC13547,broker,9,jul,2008,175
ABC13549,broker,9,jul,2008,100
ABC13551,broker,9,jul,2008,205
ABC13552,broker,9,jul,2008,167
ABC13553,broker,9,jul,2008,108
ABC13554,broker,9,jul,2008,180
ABC13555,broker,9,jul,2008,31
ABC13556,broker,9,jul,2008,96
ABC13557,broker,9,jul,2008,133
ABC13558,broker,9,jul,2008,161
ABC13559,broker,9,jul,2008,130
ABC13560,broker,9,jul,2008,145
ABC13561,broker,9,jul,2008,80
ABC13562,broker,9,jul,2008,108
ABC13564,broker,9,jul,2008,532
ABC13565,broker,9,jul,2008,91
ABC13566,broker,9,jul,2008,124
ABC13567,broker,9,jul,2008,279
ABC13568,broker,9,jul,2008,143
ABC13569,broker,9,jul,2008,100
ABC13570,broker,9,jul,2008,178
ABC13571,broker,9,jul,2008,103
ABC13572,broker,9,jul,2008,144
ABC13573,broker,9,jul,2008,71
ABC13574,broker,9,jul,2008,332
ABC13576,broker,9,jul,2008,225
ABC13577,broker,9,jul,2008,289
ABC13579,broker,9,jul,2008,224
ABC13580,broker,9,jul,2008,125
ABC13582,broker,9,jul,2008,219
ABC13583,broker,9,jul,2008,192
ABC13584,broker,9,jul,2008,160
ABC13585,broker,9,jul,2008,173
ABC13586,broker,9,jul,2008,94
ABC13587,broker,9,jul,2008,176
ABC13588,broker,9,jul,2008,74
ABC13589,broker,9,jul,2008,378
ABC13590,broker,9,jul,2008,70
ABC13591,broker,9,jul,2008,294
ABC13593,broker,9,jul,2008,643
ABC13594,broker,9,jul,2008,203
ABC13595,broker,9,jul,2008,313
ABC13596,broker,9,jul,2008,364
ABC13597,broker,9,jul,2008,171
ABC13598,broker,9,jul,2008,290
ABC13599,broker,9,jul,2008,659
ABC13600,broker,9,jul,2008,77
ABC13601,broker,9,jul,2008,140
ABC13602,broker,9,jul,2008,87
ABC13603,broker,9,jul,2008,176
ABC13604,broker,9,jul,2008,458
ABC13605,broker,9,jul,2008,384
ABC13606,broker,9,jul,2008,174
ABC13607,broker,9,jul,2008,295
ABC13608,broker,9,jul,2008,90
ABC13612,broker,9,jul,2008,181
ABC13614,broker,9,jul,2008,601
ABC13615,broker,9,jul,2008,113
ABC13616,broker,9,jul,2008,219
ABC13617,broker,9,jul,2008,208
ABC13618,broker,9,jul,2008,359
ABC13619,broker,9,jul,2008,388
ABC13620,broker,9,jul,2008,397
ABC13621,broker,9,jul,2008,431
ABC13622,broker,9,jul,2008,71
ABC13623,broker,9,jul,2008,347
ABC13624,broker,9,jul,2008,977
ABC13625,broker,9,jul,2008,218
ABC13626,broker,9,jul,2008,676
ABC13628,broker,9,jul,2008,240
ABC13630,broker,9,jul,2008,247
ABC13633,broker,9,jul,2008,425
ABC13634,broker,9,jul,2008,293
ABC13635,broker,9,jul,2008,391
ABC13636,broker,9,jul,2008,432
ABC13637,broker,9,jul,2008,411
ABC13638,broker,9,jul,2008,61
ABC13639,broker,9,jul,2008,359
ABC13640,broker,9,jul,2008,530
ABC13642,broker,9,jul,2008,328
ABC13644,broker,9,jul,2008,211
ABC13645,broker,9,jul,2008,266
ABC13646,broker,9,jul,2008,263
ABC13647,broker,9,jul,2008,226
ABC13648,broker,9,jul,2008,231
ABC13649,broker,9,jul,2008,364
ABC13651,broker,9,jul,2008,171
ABC13652,broker,9,jul,2008,243
ABC13654,broker,9,jul,2008,593
ABC13656,broker,9,jul,2008,156
ABC13658,broker,9,jul,2008,445
ABC13660,broker,9,jul,2008,1014
ABC13661,broker,9,jul,2008,399
ABC13663,broker,9,jul,2008,173
ABC13667,broker,9,jul,2008,1290
ABC13669,broker,9,jul,2008,281
ABC13670,broker,9,jul,2008,564
ABC13672,broker,9,jul,2008,128
ABC13678,broker,9,jul,2008,115
ABC13679,broker,9,jul,2008,175
ABC13680,broker,9,jul,2008,90
ABC13681,broker,9,jul,2008,607
ABC13683,broker,9,jul,2008,150
ABC13685,broker,9,jul,2008,799
ABC13687,broker,9,jul,2008,1439
ABC13691,broker,9,jul,2008,919
ABC13692,broker,9,jul,2008,227
ABC13693,broker,9,jul,2008,497
ABC13694,broker,9,jul,2008,170
ABC13695,broker,9,jul,2008,89
ABC13696,broker,9,jul,2008,185
ABC13697,broker,9,jul,2008,630
ABC13699,broker,9,jul,2008,196
ABC13700,broker,9,jul,2008,41
ABC13701,broker,9,jul,2008,134
ABC13702,broker,9,jul,2008,1426
ABC13703,broker,10,jul,2008,121
ABC13704,broker,10,jul,2008,307
ABC13706,broker,10,jul,2008,75
ABC13707,broker,10,jul,2008,151
ABC13708,broker,10,jul,2008,143
ABC13710,broker,10,jul,2008,168
ABC13711,broker,10,jul,2008,122
ABC13712,broker,10,jul,2008,67
ABC13714,broker,10,jul,2008,214
ABC13715,broker,10,jul,2008,347
ABC13716,broker,10,jul,2008,88
ABC13717,broker,10,jul,2008,305
ABC13718,broker,10,jul,2008,111
ABC13719,broker,10,jul,2008,281
ABC13720,broker,10,jul,2008,241
ABC13721,broker,10,jul,2008,185
ABC13722,broker,10,jul,2008,901
ABC13723,broker,10,jul,2008,235
ABC13724,broker,10,jul,2008,144
ABC13725,broker,10,jul,2008,266
ABC13726,broker,10,jul,2008,121
ABC13727,broker,10,jul,2008,162
ABC13728,broker,10,jul,2008,192
ABC13729,broker,10,jul,2008,124
ABC13730,broker,10,jul,2008,108
ABC13731,broker,10,jul,2008,93
ABC13732,broker,10,jul,2008,998
ABC13733,broker,10,jul,2008,1019
ABC13735,broker,10,jul,2008,211
ABC13736,broker,10,jul,2008,156
ABC13737,broker,10,jul,2008,119
ABC13739,broker,10,jul,2008,402
ABC13740,broker,10,jul,2008,371
ABC13741,broker,10,jul,2008,226
ABC13742,broker,10,jul,2008,105
ABC13743,broker,10,jul,2008,218
ABC13744,broker,10,jul,2008,158
ABC13745,broker,10,jul,2008,168
ABC13746,broker,10,jul,2008,387
ABC13747,broker,10,jul,2008,68
ABC13748,broker,10,jul,2008,217
ABC13749,broker,10,jul,2008,183
ABC13750,broker,10,jul,2008,129
ABC13751,broker,10,jul,2008,121
ABC13752,broker,10,jul,2008,41
ABC13753,broker,10,jul,2008,327
ABC13754,broker,10,jul,2008,160
ABC13755,broker,10,jul,2008,89
ABC13756,broker,10,jul,2008,105
ABC13757,broker,10,jul,2008,192
ABC13758,broker,10,jul,2008,272
ABC13760,broker,10,jul,2008,255
ABC13761,broker,10,jul,2008,90
ABC13762,broker,10,jul,2008,624
ABC13763,broker,10,jul,2008,128
ABC13764,broker,10,jul,2008,81
ABC13765,broker,10,jul,2008,51
ABC13767,broker,10,jul,2008,384
ABC13768,broker,10,jul,2008,268
ABC13769,broker,10,jul,2008,497
ABC13770,broker,10,jul,2008,165
ABC13771,broker,10,jul,2008,42
ABC13772,broker,10,jul,2008,181
ABC13773,broker,10,jul,2008,234
ABC13775,broker,10,jul,2008,190
ABC13776,broker,10,jul,2008,298
ABC13777,broker,10,jul,2008,356
ABC13778,broker,10,jul,2008,783
ABC13779,broker,10,jul,2008,228
ABC13780,broker,10,jul,2008,1102
ABC13781,broker,10,jul,2008,441
ABC13782,broker,10,jul,2008,370
ABC13783,broker,10,jul,2008,489
ABC13784,broker,10,jul,2008,103
ABC13785,broker,10,jul,2008,277
ABC13786,broker,10,jul,2008,154
ABC13787,broker,10,jul,2008,144
ABC13788,broker,10,jul,2008,633
ABC13789,broker,10,jul,2008,214
ABC13790,broker,10,jul,2008,37
ABC13791,broker,10,jul,2008,793
ABC13792,broker,10,jul,2008,473
ABC13793,broker,10,jul,2008,140
ABC13794,broker,10,jul,2008,412
ABC13795,broker,10,jul,2008,455
ABC13796,broker,10,jul,2008,503
ABC13797,broker,10,jul,2008,439
ABC13798,broker,10,jul,2008,152
ABC13799,broker,10,jul,2008,174
ABC13800,broker,10,jul,2008,804
ABC13801,broker,10,jul,2008,179
ABC13802,broker,10,jul,2008,961
ABC13803,broker,10,jul,2008,347
ABC13804,broker,10,jul,2008,58
ABC13805,broker,10,jul,2008,221
ABC13806,broker,10,jul,2008,329
ABC13807,broker,10,jul,2008,187
ABC13809,broker,10,jul,2008,982
ABC13810,broker,10,jul,2008,324
ABC13811,broker,10,jul,2008,171
ABC13812,broker,10,jul,2008,149
ABC13813,broker,10,jul,2008,147
ABC13814,broker,10,jul,2008,45
ABC13815,broker,10,jul,2008,224
ABC13816,broker,10,jul,2008,150
ABC13817,broker,10,jul,2008,117
ABC13818,broker,10,jul,2008,95
ABC13819,broker,10,jul,2008,96
ABC13820,broker,10,jul,2008,48
ABC13821,broker,10,jul,2008,292
ABC13822,broker,10,jul,2008,369
ABC13823,broker,10,jul,2008,100
ABC13824,broker,10,jul,2008,184
ABC13825,broker,10,jul,2008,285
ABC13826,broker,10,jul,2008,418
ABC13828,broker,10,jul,2008,467
ABC13830,broker,10,jul,2008,220
ABC13831,broker,10,jul,2008,330
ABC13832,broker,10,jul,2008,584
ABC13833,broker,10,jul,2008,613
ABC13834,broker,10,jul,2008,152
ABC13835,broker,10,jul,2008,542
ABC13836,broker,10,jul,2008,210
ABC13837,broker,10,jul,2008,120
ABC13838,broker,10,jul,2008,122
ABC13839,broker,10,jul,2008,132
ABC13840,broker,10,jul,2008,108
ABC13841,broker,10,jul,2008,80
ABC13842,broker,10,jul,2008,143
ABC13843,broker,10,jul,2008,212
ABC13844,broker,10,jul,2008,279
ABC13845,broker,10,jul,2008,154
ABC13846,broker,10,jul,2008,68
ABC13847,broker,10,jul,2008,182
ABC13850,broker,10,jul,2008,478
ABC13851,broker,10,jul,2008,136
ABC13853,broker,10,jul,2008,173
ABC13854,broker,10,jul,2008,259
ABC13855,broker,10,jul,2008,157
ABC13856,broker,10,jul,2008,277
ABC13857,broker,10,jul,2008,526
ABC13858,broker,10,jul,2008,283
ABC13859,broker,10,jul,2008,506
ABC13860,broker,10,jul,2008,563
ABC13861,broker,10,jul,2008,66
ABC13862,broker,10,jul,2008,579
ABC13863,broker,10,jul,2008,421
ABC13864,broker,10,jul,2008,301
ABC13865,broker,10,jul,2008,188
ABC13866,broker,10,jul,2008,123
ABC13867,broker,10,jul,2008,288
ABC13868,broker,10,jul,2008,633
ABC13869,broker,10,jul,2008,111
ABC13870,broker,10,jul,2008,268
ABC13871,broker,10,jul,2008,262
ABC13872,broker,10,jul,2008,307
ABC13873,broker,10,jul,2008,58
ABC13874,broker,10,jul,2008,446
ABC13875,broker,10,jul,2008,102
ABC13876,broker,10,jul,2008,151
ABC13877,broker,10,jul,2008,133
ABC13878,broker,10,jul,2008,466
ABC13879,broker,10,jul,2008,226
ABC13880,broker,10,jul,2008,380
ABC13881,broker,10,jul,2008,358
ABC13882,broker,10,jul,2008,209
ABC13883,broker,10,jul,2008,114
ABC13884,broker,10,jul,2008,421
ABC13885,broker,10,jul,2008,207
ABC13887,broker,10,jul,2008,112
ABC13888,broker,10,jul,2008,323
ABC13889,broker,10,jul,2008,400
ABC13890,broker,10,jul,2008,428
ABC13891,broker,10,jul,2008,81
ABC13892,broker,10,jul,2008,313
ABC13893,broker,10,jul,2008,720
ABC13894,broker,10,jul,2008,328
ABC13895,broker,10,jul,2008,361
ABC13897,broker,10,jul,2008,85
ABC13899,broker,10,jul,2008,486
ABC13903,broker,10,jul,2008,190
ABC13905,broker,10,jul,2008,81
ABC13906,broker,10,jul,2008,161
ABC13909,broker,10,jul,2008,228
ABC13910,broker,10,jul,2008,293
ABC13911,broker,10,jul,2008,627
ABC13913,broker,10,jul,2008,244
ABC13914,broker,10,jul,2008,1341
ABC13915,broker,10,jul,2008,634
ABC13916,broker,10,jul,2008,144
ABC13917,broker,10,jul,2008,148
ABC13918,broker,10,jul,2008,197
ABC13919,broker,10,jul,2008,604
ABC13920,broker,10,jul,2008,270
ABC13921,broker,10,jul,2008,210
ABC13922,broker,10,jul,2008,269
ABC13923,broker,10,jul,2008,446
ABC13924,broker,10,jul,2008,71
ABC13925,broker,10,jul,2008,121
ABC13926,broker,10,jul,2008,573
ABC13927,broker,10,jul,2008,829
ABC13928,broker,10,jul,2008,476
ABC13930,broker,10,jul,2008,360
ABC13933,broker,10,jul,2008,724
ABC13934,broker,10,jul,2008,500
ABC13935,broker,10,jul,2008,559
ABC13936,broker,10,jul,2008,353
ABC13937,broker,10,jul,2008,2029
ABC13938,broker,10,jul,2008,57
ABC13939,broker,10,jul,2008,351
ABC13940,broker,10,jul,2008,129
ABC13941,broker,10,jul,2008,60
ABC13942,broker,10,jul,2008,270
ABC13943,broker,10,jul,2008,502
ABC13944,broker,10,jul,2008,227
ABC13945,broker,10,jul,2008,1499
ABC13946,broker,10,jul,2008,186
ABC13947,broker,10,jul,2008,82
ABC13948,broker,10,jul,2008,108
ABC13949,broker,10,jul,2008,81
ABC13950,broker,10,jul,2008,240
ABC13951,broker,10,jul,2008,189
ABC13952,broker,10,jul,2008,72
ABC13954,broker,10,jul,2008,99
ABC13955,broker,10,jul,2008,340
ABC13956,broker,10,jul,2008,183
ABC13958,broker,10,jul,2008,151
ABC13959,broker,10,jul,2008,90
ABC13960,broker,10,jul,2008,363
ABC13961,broker,10,jul,2008,114
ABC13962,broker,10,jul,2008,192
ABC13963,broker,10,jul,2008,119
ABC13964,broker,10,jul,2008,154
ABC13965,broker,10,jul,2008,171
ABC13967,broker,10,jul,2008,223
ABC13968,broker,10,jul,2008,480
ABC13971,broker,10,jul,2008,412
ABC13972,broker,10,jul,2008,164
ABC13973,broker,10,jul,2008,562
ABC13974,broker,10,jul,2008,326
ABC13976,broker,10,jul,2008,290
ABC13977,broker,10,jul,2008,185
ABC13978,broker,10,jul,2008,118
ABC13979,broker,10,jul,2008,377
ABC13982,broker,10,jul,2008,61
ABC13984,broker,10,jul,2008,1399
ABC13985,broker,10,jul,2008,374
ABC13986,broker,10,jul,2008,133
ABC13987,broker,10,jul,2008,1187
ABC13988,broker,10,jul,2008,460
ABC13990,broker,10,jul,2008,338
ABC13991,broker,10,jul,2008,171
ABC13992,broker,10,jul,2008,721
ABC13993,broker,10,jul,2008,182
ABC13994,broker,10,jul,2008,487
ABC13996,broker,10,jul,2008,140
ABC13997,broker,10,jul,2008,113
ABC13998,broker,10,jul,2008,109
ABC13999,broker,10,jul,2008,55
ABC14000,broker,10,jul,2008,184
ABC14002,broker,10,jul,2008,91
ABC14003,broker,10,jul,2008,144
ABC14004,broker,10,jul,2008,1097
ABC14006,broker,10,jul,2008,300
ABC14008,broker,10,jul,2008,154
ABC14010,broker,10,jul,2008,123
ABC14011,broker,10,jul,2008,176
ABC14013,broker,10,jul,2008,200
ABC14014,broker,10,jul,2008,212
ABC14015,broker,10,jul,2008,258
ABC14017,broker,11,jul,2008,194
ABC14018,broker,11,jul,2008,114
ABC14019,broker,11,jul,2008,215
ABC14020,broker,11,jul,2008,58
ABC14021,broker,11,jul,2008,175
ABC14022,broker,11,jul,2008,122
ABC14023,broker,11,jul,2008,166
ABC14024,broker,11,jul,2008,89
ABC14026,broker,11,jul,2008,159
ABC14027,broker,11,jul,2008,393
ABC14028,broker,11,jul,2008,508
ABC14029,broker,11,jul,2008,522
ABC14030,broker,11,jul,2008,166
ABC14031,broker,11,jul,2008,545
ABC14032,broker,11,jul,2008,67
ABC14033,broker,11,jul,2008,264
ABC14034,broker,11,jul,2008,812
ABC14035,broker,11,jul,2008,404
ABC14036,broker,11,jul,2008,191
ABC14037,broker,11,jul,2008,104
ABC14038,broker,11,jul,2008,170
ABC14039,broker,11,jul,2008,90
ABC14040,broker,11,jul,2008,333
ABC14041,broker,11,jul,2008,252
ABC14042,broker,11,jul,2008,443
ABC14043,broker,11,jul,2008,67
ABC14044,broker,11,jul,2008,467
ABC14045,broker,11,jul,2008,159
ABC14047,broker,11,jul,2008,484
ABC14048,broker,11,jul,2008,378
ABC14049,broker,11,jul,2008,772
ABC14050,broker,11,jul,2008,230
ABC14051,broker,11,jul,2008,136
ABC14052,broker,11,jul,2008,451
ABC14053,broker,11,jul,2008,124
ABC14054,broker,11,jul,2008,283
ABC14055,broker,11,jul,2008,55
ABC14056,broker,11,jul,2008,203
ABC14057,broker,11,jul,2008,143
ABC14058,broker,11,jul,2008,43
ABC14059,broker,11,jul,2008,108
ABC14060,broker,11,jul,2008,117
ABC14061,broker,11,jul,2008,170
ABC14062,broker,11,jul,2008,131
ABC14063,broker,11,jul,2008,102
ABC14064,broker,11,jul,2008,151
ABC14065,broker,11,jul,2008,269
ABC14066,broker,11,jul,2008,143
ABC14067,broker,11,jul,2008,196
ABC14068,broker,11,jul,2008,479
ABC14069,broker,11,jul,2008,211
ABC14070,broker,11,jul,2008,128
ABC14071,broker,11,jul,2008,183
ABC14072,broker,11,jul,2008,439
ABC14073,broker,11,jul,2008,86
ABC14074,broker,11,jul,2008,165
ABC14075,broker,11,jul,2008,148
ABC14076,broker,11,jul,2008,106
ABC14078,broker,11,jul,2008,891
ABC14079,broker,11,jul,2008,80
ABC14081,broker,11,jul,2008,132
ABC14082,broker,11,jul,2008,216
ABC14083,broker,11,jul,2008,318
ABC14084,broker,11,jul,2008,141
ABC14085,broker,11,jul,2008,906
ABC14086,broker,11,jul,2008,139
ABC14088,broker,11,jul,2008,93
ABC14089,broker,11,jul,2008,564
ABC14091,broker,11,jul,2008,16
ABC14094,broker,11,jul,2008,504
ABC14095,broker,11,jul,2008,98
ABC14096,broker,11,jul,2008,93
ABC14097,broker,11,jul,2008,82
ABC14098,broker,11,jul,2008,223
ABC14099,broker,11,jul,2008,67
ABC14100,broker,11,jul,2008,59
ABC14101,broker,11,jul,2008,186
ABC14102,broker,11,jul,2008,1060
ABC14103,broker,11,jul,2008,249
ABC14104,broker,11,jul,2008,60
ABC14105,broker,11,jul,2008,126
ABC14107,broker,11,jul,2008,222
ABC14108,broker,11,jul,2008,109
ABC14109,broker,11,jul,2008,113
ABC14110,broker,11,jul,2008,112
ABC14111,broker,11,jul,2008,173
ABC14112,broker,11,jul,2008,261
ABC14113,broker,11,jul,2008,87
ABC14114,broker,11,jul,2008,42
ABC14115,broker,11,jul,2008,131
ABC14116,broker,11,jul,2008,147
ABC14117,broker,11,jul,2008,717
ABC14118,broker,11,jul,2008,286
ABC14119,broker,11,jul,2008,614
ABC14120,broker,11,jul,2008,50
ABC14121,broker,11,jul,2008,83
ABC14122,broker,11,jul,2008,289
ABC14124,broker,11,jul,2008,85
ABC14125,broker,11,jul,2008,487
ABC14126,broker,11,jul,2008,256
ABC14127,broker,11,jul,2008,103
ABC14128,broker,11,jul,2008,181
ABC14129,broker,11,jul,2008,348
ABC14130,broker,11,jul,2008,154
ABC14131,broker,11,jul,2008,196
ABC14132,broker,11,jul,2008,593
ABC14133,broker,11,jul,2008,71
ABC14134,broker,11,jul,2008,118
ABC14135,broker,11,jul,2008,47
ABC14136,broker,11,jul,2008,314
ABC14137,broker,11,jul,2008,965
ABC14138,broker,11,jul,2008,123
ABC14139,broker,11,jul,2008,94
ABC14140,broker,11,jul,2008,144
ABC14141,broker,11,jul,2008,116
ABC14142,broker,11,jul,2008,146
ABC14143,broker,11,jul,2008,712
ABC14144,broker,11,jul,2008,366
ABC14145,broker,11,jul,2008,502
ABC14146,broker,11,jul,2008,260
ABC14147,broker,11,jul,2008,184
ABC14148,broker,11,jul,2008,251
ABC14149,broker,11,jul,2008,128
ABC14150,broker,11,jul,2008,764
ABC14151,broker,11,jul,2008,1120
ABC14152,broker,11,jul,2008,16
ABC14153,broker,11,jul,2008,970
ABC14154,broker,11,jul,2008,963
ABC14155,broker,11,jul,2008,64
ABC14156,broker,11,jul,2008,1973
ABC14157,broker,11,jul,2008,117
ABC14158,broker,11,jul,2008,141
ABC14159,broker,11,jul,2008,232
ABC14161,broker,11,jul,2008,1041
ABC14162,broker,11,jul,2008,324
ABC14163,broker,11,jul,2008,1389
ABC14164,broker,11,jul,2008,120
ABC14166,broker,11,jul,2008,213
ABC14167,broker,11,jul,2008,121
ABC14168,broker,11,jul,2008,636
ABC14170,broker,11,jul,2008,919
ABC14171,broker,11,jul,2008,100
ABC14172,broker,11,jul,2008,210
ABC14173,broker,11,jul,2008,71
ABC14174,broker,11,jul,2008,255
ABC14175,broker,11,jul,2008,260
ABC14176,broker,11,jul,2008,666
ABC14178,broker,11,jul,2008,92
ABC14179,broker,11,jul,2008,344
ABC14180,broker,11,jul,2008,221
ABC14181,broker,11,jul,2008,189
ABC14182,broker,11,jul,2008,184
ABC14183,broker,11,jul,2008,154
ABC14184,broker,11,jul,2008,271
ABC14185,broker,11,jul,2008,159
ABC14186,broker,11,jul,2008,134
ABC14188,broker,11,jul,2008,221
ABC14189,broker,11,jul,2008,595
ABC14190,broker,11,jul,2008,211
ABC14191,broker,11,jul,2008,254
ABC14192,broker,11,jul,2008,178
ABC14193,broker,11,jul,2008,106
ABC14194,broker,11,jul,2008,184
ABC14195,broker,11,jul,2008,333
ABC14196,broker,11,jul,2008,69
ABC14197,broker,11,jul,2008,94
ABC14198,broker,11,jul,2008,271
ABC14199,broker,11,jul,2008,396
ABC14200,broker,11,jul,2008,145
ABC14201,broker,11,jul,2008,215
ABC14202,broker,11,jul,2008,94
ABC14203,broker,11,jul,2008,271
ABC14204,broker,11,jul,2008,911
ABC14205,broker,11,jul,2008,165
ABC14206,broker,11,jul,2008,196
ABC14208,broker,11,jul,2008,135
ABC14209,broker,11,jul,2008,193
ABC14211,broker,11,jul,2008,342
ABC14212,broker,11,jul,2008,425
ABC14213,broker,11,jul,2008,151
ABC14214,broker,11,jul,2008,163
ABC14215,broker,11,jul,2008,773
ABC14216,broker,11,jul,2008,188
ABC14217,broker,11,jul,2008,549
ABC14218,broker,11,jul,2008,853
ABC14219,broker,11,jul,2008,172
ABC14220,broker,11,jul,2008,161
ABC14221,broker,11,jul,2008,96
ABC14222,broker,11,jul,2008,1649
ABC14223,broker,11,jul,2008,1310
ABC14224,broker,11,jul,2008,1187
ABC14225,broker,14,jul,2008,135
ABC14226,broker,14,jul,2008,151
ABC14227,broker,14,jul,2008,324
ABC14228,broker,14,jul,2008,77
ABC14229,broker,14,jul,2008,122
ABC14230,broker,14,jul,2008,122
ABC14231,broker,14,jul,2008,175
ABC14232,broker,14,jul,2008,246
ABC14233,broker,14,jul,2008,330
ABC14234,broker,14,jul,2008,607
ABC14235,broker,14,jul,2008,104
ABC14236,broker,14,jul,2008,114
ABC14238,broker,14,jul,2008,332
ABC14239,broker,14,jul,2008,125
ABC14241,broker,14,jul,2008,65
ABC14243,broker,14,jul,2008,114
ABC14244,broker,14,jul,2008,324
ABC14245,broker,14,jul,2008,68
ABC14246,broker,14,jul,2008,61
ABC14247,broker,14,jul,2008,179
